Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Category Level 1,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Category Level 6,Category Level 7,Category Level 8,Channel,Creative Id,Width,Height,Creative Type,First Seen,Last Seen,Duration,Text,Landing Page,Link To Creative,Link to Post,Format,Placement,Ad Buy Type,Publisher,Spend (USD),Impressions,focus_vs_other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,791374666,430,921,Video,2025-02-06,2025-07-22,57,Advice for first time moms: use Babylist and don't make choosing a stroller harder than it needs to be.,https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-6200690976751854504.png,,Other,Feed,Direct,Instagram,4681.86,601888,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,524172253,360,486,Image,2023-03-25,2025-07-14,0,From the Best Baby Registry Learn More,https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/7507470822206149681.png,,Other,Stories,Direct,Instagram,94589.87,11761569,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,791374666,430,921,Video,2025-02-06,2025-07-22,57,Advice for first time moms: use Babylist and don't make choosing a stroller harder than it needs to be.,https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-6200690976751854504.png,,Other,Reels,Direct,Instagram,5671.67,717441,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,524172253,360,486,Image,2023-03-25,2025-07-14,0,From the Best Baby Registry Learn More,https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/7507470822206149681.png,,Other,Feed,Direct,Instagram,15724.23,2127749,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,899047734,430,921,Video,2025-05-05,2025-05-05,17,The #1 registered nursing pillow just got an upgrade  ,https://www.babylist.com/gp/boppy-boppy-x-babylist-new-nursing-pillow-with-organic-cotton-cover/60421/2186975,https://s3.amazonaws.com/YM_Ads/1436899131171815466.png,,Other,Reels,Direct,Instagram,122.29,16106,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,482613278,375,885,Video,2020-07-06,2025-07-22,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Lactation cookies from Amazon? Moccasins from Etsy? Maternity Leave Cash Fund? Check, check, and check.Limited time offer: FREE* Hello Baby Box.Get started now   https://bit.ly/3iWYCfn****With minimum of $10 purchase. Shipping and handling not included. Restrictions apply.",,https://s3.amazonaws.com/YM_Ads/-5747311734304033652.png,https://www.instagram.com/p/CCoof3cArzo,Other,Stories,Direct,Instagram,338318.98,43438028,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,766868075,375,586,Other,2024-10-23,2024-12-17,0,Enter for a chance t... mais,,,,Other,Stories,Direct,Instagram,590.0,66235,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,482613278,375,885,Video,2020-07-06,2025-07-22,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Lactation cookies from Amazon? Moccasins from Etsy? Maternity Leave Cash Fund? Check, check, and check.Limited time offer: FREE* Hello Baby Box.Get started now   https://bit.ly/3iWYCfn****With minimum of $10 purchase. Shipping and handling not included. Restrictions apply.",,https://s3.amazonaws.com/YM_Ads/-5747311734304033652.png,https://www.instagram.com/p/CCoof3cArzo,Other,Reels,Direct,Instagram,249530.42,32325264,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,791374465,430,694,Video,2025-02-02,2025-03-23,12,There’s a lot to think about when researching crib mattresses—from breathability to EWG verified,https://www.babylist.com/hello-baby/naturepedic-organic-crib-mattress-review,https://s3.amazonaws.com/YM_Ads/-5867600454533703329.png,,Other,Feed,Direct,Instagram,847.75,104934,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,482613278,375,885,Video,2020-07-06,2025-07-22,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Lactation cookies from Amazon? Moccasins from Etsy? Maternity Leave Cash Fund? Check, check, and check.Limited time offer: FREE* Hello Baby Box.Get started now   https://bit.ly/3iWYCfn****With minimum of $10 purchase. Shipping and handling not included. Restrictions apply.",,https://s3.amazonaws.com/YM_Ads/-5747311734304033652.png,https://www.instagram.com/p/CCoof3cArzo,Other,Feed,Direct,Instagram,403280.22,52980102,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,791374465,430,694,Video,2025-02-02,2025-03-23,12,There’s a lot to think about when researching crib mattresses—from breathability to EWG verified,https://www.babylist.com/hello-baby/naturepedic-organic-crib-mattress-review,https://s3.amazonaws.com/YM_Ads/-5867600454533703329.png,,Other,Reels,Direct,Instagram,289.97,35892,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,594138497,360,805,Video,2024-04-27,2024-04-27,0,A convertible stroller with a built-in jump seat and a shopping basket?!  ,https://www.babylist.com/hello-baby/chicco-corso-flex-convertible-stroller-review?utm_source=fbig&utm_medium=chicoflex&utm_campaign=1722884+_Chicco+_Gear_+Custom_+Content_+Promo,https://s3.amazonaws.com/YM_Ads/6176482429983504455.png,,Other,Reels,Direct,Instagram,311.17,43916,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,796994298,375,586,Other,2025-01-16,2025-02-11,0,Limited Time... ще,,,,Other,Stories,Direct,Instagram,439.9,54450,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,837621886,430,921,Image,2025-04-11,2025-04-12,0,"$250 to spend on baby? say less No purchase necessary; terms and conditions may apply. *Terms and Conditions -Open to all new registrants in the United States only. -To qualify, users must create a Babylist registry and add items to the registry. -No purchase necessary. -One registry per entrant. -Users will qualify for the drawing for the week in which they signed up -One winner will be chosen weekly from the previous week's registry sign-ups. -Winners will be contacted through email. Winners must respond to that email within 7 days to accept the prize. If the winner does not respond within 7 days, a new winner will be selected. -Upon acceptance, winners will be emailed their e-gift card ($250 value). -Gift cards must be redeemed at babylist.com/store. -Gift cards are not exchangeable for cash or replaceable if lost or stolen.",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/1513630922282834918.png,,Other,Reels,Direct,Instagram,518.69,68316,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,805053296,430,538,Image,2025-03-04,2025-03-16,0,A baby registry created by parents who were frustrated with other baby registries.,,https://s3.amazonaws.com/YM_Ads/8987461034672668871.png,https://www.instagram.com/p/DGThFf0ATEI,Other,Feed,Direct,Instagram,977.56,121004,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,837621886,430,921,Image,2025-04-11,2025-04-12,0,"$250 to spend on baby? say less No purchase necessary; terms and conditions may apply. *Terms and Conditions -Open to all new registrants in the United States only. -To qualify, users must create a Babylist registry and add items to the registry. -No purchase necessary. -One registry per entrant. -Users will qualify for the drawing for the week in which they signed up -One winner will be chosen weekly from the previous week's registry sign-ups. -Winners will be contacted through email. Winners must respond to that email within 7 days to accept the prize. If the winner does not respond within 7 days, a new winner will be selected. -Upon acceptance, winners will be emailed their e-gift card ($250 value). -Gift cards must be redeemed at babylist.com/store. -Gift cards are not exchangeable for cash or replaceable if lost or stolen.",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/1513630922282834918.png,,Other,Feed,Direct,Instagram,129.39,17042,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,948279925,430,646,Image,2025-07-06,2025-07-22,0,Create your perfect baby registry with ease using our interactive and printable checklist. Track your progress and ensure you have everything you need for baby.,,https://s3.amazonaws.com/YM_Ads/-6286095684929254884.png,https://www.instagram.com/p/DDiWwn-PxLU,Other,Feed,Direct,Instagram,5163.44,627973,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,729789476,375,586,Other,2024-06-19,2025-06-25,0,Meet the baby r… more,,,,Other,Stories,Direct,Instagram,4062.38,494094,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,948279925,430,646,Image,2025-07-06,2025-07-22,0,Create your perfect baby registry with ease using our interactive and printable checklist. Track your progress and ensure you have everything you need for baby.,,https://s3.amazonaws.com/YM_Ads/-6286095684929254884.png,https://www.instagram.com/p/DDiWwn-PxLU,Other,Stories,Direct,Instagram,566.94,68952,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,732928641,375,586,Other,2024-11-06,2024-12-19,0,babylist Little Spoon is the first and only brand in the U.S. with publicly available baby food testing standards.,,,,Other,Feed,Direct,Instagram,912.15,101531,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,948279925,430,646,Image,2025-07-06,2025-07-22,0,Create your perfect baby registry with ease using our interactive and printable checklist. Track your progress and ensure you have everything you need for baby.,,https://s3.amazonaws.com/YM_Ads/-6286095684929254884.png,https://www.instagram.com/p/DDiWwn-PxLU,Other,Reels,Direct,Instagram,6612.2,804164,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,804622853,430,569,Image,2025-03-02,2025-03-02,0,consider this your sign to get free baby stuff  ,https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/8651833632986638466.png,,Other,Stories,Direct,Instagram,146.91,18185,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,532102605,586,375,Other,2024-03-01,2024-05-22,0,Limited Time Offer  Create and build your baby… more,,,,Other,Stories,Direct,Instagram,9304.68,1329643,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,889882332,375,586,Other,2025-04-22,2025-07-13,0,Register for WonderFold Wagon VW Edition Quad Stroller Wagon (4 Seater) in Sage Green | 100% Polyester,,,,Other,Feed,Direct,Instagram,748.07,97356,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,532102605,586,375,Other,2024-03-01,2024-05-22,0,Limited Time Offer  Create and build your baby… more,,,,Other,Feed,Direct,Instagram,1477.21,212504,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,914754046,430,921,Video,2025-05-28,2025-06-07,63,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/7265612236022586022.png,,Other,Feed,Direct,Instagram,913.72,120342,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,626067561,375,586,Other,2024-06-06,2024-06-13,0,,,,,Other,Reels,Direct,Instagram,872.35,123118,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,522726625,360,805,Image,2024-02-07,2024-02-13,0,5 tips for buying a home when you’re expecting (or already have a baby at home). Ease the stress of buying & selling Learn More,,https://s3.amazonaws.com/YM_Ads/2677763235385637253.png,,Other,Feed,Direct,Instagram,899.57,131133,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,726733198,430,921,Image,2024-10-27,2024-10-29,0,"New or expecting parents in LA – this one’s for you! Join us for Registry Weekend on November 2 & 3 at Babylist Beverly Hills!   Try out baby gear, get personalized registry tips, attend live demos/Q&A sessions, and make the most of your registry experience!",https://www.eventbrite.com/e/november-registry-weekend-tickets-1034048355467?aff=igvideo1,https://s3.amazonaws.com/YM_Ads/3686986591653529209.png,,Other,Feed,Direct,Instagram,399.43,45719,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,611779478,360,787,Image,2024-05-24,2024-06-19,0,We put the viral pumps to the test.,,https://s3.amazonaws.com/YM_Ads/-1082343845679183820.png,,Other,Feed,Direct,Instagram,457.47,64566,focus
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,843388090,375,586,Other,2025-03-04,2025-04-28,0,"Yes, Literally An… more",,,,Other,Stories,Direct,Instagram,1053.49,137563,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,765262817,375,586,Other,2024-12-08,2025-07-21,0,Winner Chosen Every Week Enter for a chance to win a $250 Babylist gift card when y... mais,,,,Other,Feed,Direct,Instagram,83174.06,10304336,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,948596605,375,586,Other,2025-07-01,2025-07-09,0,babylist The #1 smart baby monitor,,,,Other,Feed,Direct,Instagram,575.6,70004,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,765262817,375,586,Other,2024-12-08,2025-07-21,0,Winner Chosen Every Week Enter for a chance to win a $250 Babylist gift card when y... mais,,,,Other,Stories,Direct,Instagram,7961.14,994836,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,717934743,375,586,Other,2024-08-25,2024-10-18,0,Limited Time Offer... more,,,,Other,Stories,Direct,Instagram,546.82,65837,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,894698264,430,676,Video,2025-04-30,2025-04-30,13,Say goodbye to bumpy stroller rides  ,https://www.babylist.com/hello-baby/joie-kava-stroller-video-review,https://s3.amazonaws.com/YM_Ads/-431595996461958907.png,,Other,Reels,Direct,Instagram,126.78,16698,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,595978408,360,558,Text,2024-04-27,2024-05-15,0,6 things you should know before getting the new Chicco rotating car seat.,https://www.babylist.com/hello-baby/chicco-fit360-rotating-convertible-car-seat-video-review?utm_source=fbig&utm_medium=custom_content&utm_campaign=chico360&h=AT0_A43-44HqW5RbzuCbCm0L-Wlw7fBpCJ6BNVShC1_y4w9QC0J5lHuxKkaLVghr0M5oFigXbm4LnUCyY7HCTXgSikLCoV2xGYf3h_8yEi6SFpJF0Ux6Blu7Rchxs_RrSiRW2ogVcdm0yQY8&s=1,https://s3.amazonaws.com/YM_Ads/8366753400412484632.png,https://www.facebook.com/7760210720695956,Other,Reels,Direct,Instagram,310.22,43782,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,487559303,360,836,Image,2023-06-06,2025-07-21,0,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. No purchase necessary; terms and conditions may apply. *Terms and Conditions - Entrants must create a Babylist registry and add items to the registry to qualify - No purchase necessary - One registry per entrant - One winner will be chosen each week for 4 weeks (Nov. 1, 2022 through Nov. 26, 2022) and contacted via email - Winners must respond to that email within 7 days to accept winning, at which point they will be emailed their e-gift card ($250 value) - Gift cards must be redeemed at babylist.com/store - Gift cards are not exchangeable for cash or replaced if lost or stolen",,https://s3.amazonaws.com/YM_Ads/-7157999842408659356.png,https://www.instagram.com/p/CmzStorAdts,Other,Reels,Direct,Instagram,65475.34,8102250,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,899805403,430,921,Video,2025-05-12,2025-05-18,50,"With crystal clear video, real-time notifications and and award-winning app, Nanit Pro Baby Camera should be on every registry",https://www.babylist.com/gp/nanit-pro-smart-baby-monitor-and-floor-stand/21365/1473040,https://s3.amazonaws.com/YM_Ads/2866158608870937825.png,,Other,Stories,Direct,Instagram,489.5,64469,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,487559303,360,836,Image,2023-06-06,2025-07-21,0,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. No purchase necessary; terms and conditions may apply. *Terms and Conditions - Entrants must create a Babylist registry and add items to the registry to qualify - No purchase necessary - One registry per entrant - One winner will be chosen each week for 4 weeks (Nov. 1, 2022 through Nov. 26, 2022) and contacted via email - Winners must respond to that email within 7 days to accept winning, at which point they will be emailed their e-gift card ($250 value) - Gift cards must be redeemed at babylist.com/store - Gift cards are not exchangeable for cash or replaced if lost or stolen",,https://s3.amazonaws.com/YM_Ads/-7157999842408659356.png,https://www.instagram.com/p/CmzStorAdts,Other,Feed,Direct,Instagram,85159.8,10806351,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,908076227,375,586,Other,2025-05-14,2025-07-12,0,Nanit Pro Baby Monitor,,,,Other,Reels,Direct,Instagram,1389.45,181825,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,487559303,360,836,Image,2023-06-06,2025-07-21,0,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. No purchase necessary; terms and conditions may apply. *Terms and Conditions - Entrants must create a Babylist registry and add items to the registry to qualify - No purchase necessary - One registry per entrant - One winner will be chosen each week for 4 weeks (Nov. 1, 2022 through Nov. 26, 2022) and contacted via email - Winners must respond to that email within 7 days to accept winning, at which point they will be emailed their e-gift card ($250 value) - Gift cards must be redeemed at babylist.com/store - Gift cards are not exchangeable for cash or replaced if lost or stolen",,https://s3.amazonaws.com/YM_Ads/-7157999842408659356.png,https://www.instagram.com/p/CmzStorAdts,Other,Stories,Direct,Instagram,55537.66,6591201,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,722199333,375,586,Other,2024-10-03,2025-05-24,0,"All the Best Prices in One Place Babylist is the only registry that lets you compare and track prices across 100s of stores like Amazon, Target, and more.",,,,Other,Stories,Direct,Instagram,1557.4,195144,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,776589218,375,586,Other,2024-12-06,2025-04-25,0,Enter to Win a $250… more,,,,Other,Stories,Direct,Instagram,9110.12,1127103,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,722199333,375,586,Other,2024-10-03,2025-05-24,0,"All the Best Prices in One Place Babylist is the only registry that lets you compare and track prices across 100s of stores like Amazon, Target, and more.",,,,Other,Feed,Direct,Instagram,442.41,54936,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,904492679,430,538,Image,2025-05-16,2025-05-16,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",,https://s3.amazonaws.com/YM_Ads/-2481775096259688803.png,https://www.instagram.com/p/DIkODXlg4ZZ,Other,Feed,Direct,Instagram,119.55,15745,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,729389161,375,586,Other,2024-10-30,2025-01-06,0,Free Breast Pump Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation c… more,,,,Other,Feed,Direct,Instagram,13096.08,1464972,focus
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,777470087,430,615,Carousel,2025-01-07,2025-01-22,0,"While you're hunting for Black Friday deals, here are 3 of our fave always-affordable gear heroes",https://www.babylist.com/store/graco,https://s3.amazonaws.com/YM_Ads/4547931678344646322.png,,Other,Feed,Direct,Instagram,8509.36,1053286,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Instagram,729389161,375,586,Other,2024-10-30,2025-01-06,0,Free Breast Pump Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation c… more,,,,Other,Stories,Direct,Instagram,2867.25,321240,focus
