ASIN,Product Title,Price,Original Price,Currency,Country,Brand,Star Rating,Number of Ratings,Product URL,Product Photo,Availability,Is Best Seller,Is Amazon Choice,Is Prime,Sales Volume,Product Description,About Product,Date Updated
B008D1O8WY,Evenflo Manual Breast Pump,35.95,,USD,US,Evenflo,4.4,238,https://www.amazon.com/dp/B008D1O8WY,https://m.media-amazon.com/images/I/5148HYJQE9L._SL1000_.jpg,Only 4 left in stock - order soon.,False,True,False,,"The Evenflo Manual Breast Pump is a simple way to support breast feeding for your baby. The Evenflo Manual Breast Pump is small, handheld, portable, convenient and diaper-bag ready. Only 8 pieces that can be easily taken apart and assembled back together for thorough cleaning. The pump is fitted with a silicone MemoryFlex fastener that ensures smooth return for effective milk expression. Evenflo pumps have a flange size of 28.5 mm and also come with a soft silicone reducing insert to 24.5 mm if a smaller size is needed. The sleek design feels good to moms and allows for discreet pumping. The Evenflo Manual Breast Pump comes with a 5 ounce bottle size to allow for more milk collection. All components are made without BPA.","Silicone | Imported | Small, handheld, portable, convenient and diaper bag ready | Advanced MemoryFlex fastener that ensures smooth return for effective milk expression | Soft silicone insert that is removable to accommodate different breast sizes | Comes with a 5 ounce bottle size to allow for more milk collection | Easy assembly and cleaning",2025-08-19 15:25:46
B0CKY3FDVX,"Philips Avent Double Electric Breast Pump - Electric Breast Pump, Hospital Strength, with Travel Bag and Pouch, SCF393/82",199.99,,USD,US,Visit the AVENT Store,4.2,802,https://www.amazon.com/dp/B0CKY3FDVX,https://m.media-amazon.com/images/I/71C5JCL+m1L._SL1500_.jpg,In Stock,False,True,True,,"Philips Avent Double Electric Breast Pump, Hospital-strength, has Natural Motion technology, which is inspired by baby’s unique combination of suckling and massage when breastfeeding. Natural Motion technology powerfully combines suction and nipple stimulation for quick milk flow. The soft silicone flange adapts to fit both size and shape of the breast. Personalize by choosing from 8 stimulation and 16 expression levels. For ease of use, the pump remembers your settings for your next expression session. Closed system for hygienic expression, no milk in the tubing. Few parts for easy set up, use, and cleaning. Quiet motor, for a discreet experience anywhere. Pause and start buttons, to adjust during the session. Designed for upright pumping, thanks to the no-lean forward design. Flange fits nipples up to 1.18 inches. What’s in the box: Double electric breast pump, 2 flanges, 2 cushions, 1 4oz Natural bottle with Natural Response nipple flow 2, 1 4 oz storage bottle, 1 travel bag, 1 insulation pouch, 1 power adapter, 2 vacuum tubes. Model: SCF393/82","FAST AND INCREDIBLY GENTLE: Inspired by baby’s unique combination of suckling and massage, Natural Motion technology powerfully combines suction and nipple stimulation for quick milk flow | HOSPITAL-STRENGTH BREAST PUMP: Up to 270mmHg suction strength | SOFT SILICONE FLANGE SHIELD: Adapts to fit both size and shape of the breast | PERSONALIZED EXPERIENCE: Choose from 8 stimulation and 16 expression levels | EXPRESS WITHOUT LEANING FORWARD: Design lets you pump in a comfortable position without having to lean forward | EASY TO CLEAN AND ASSEMBLE: Few parts for easy set up, use, and cleaning. Closed system for hygienic expression, no milk in the tubing",2025-08-19 15:26:58
B095XS1C6K,"Philips Avent Single Electric Breast Pump Advanced, with Natural Motion Technology, SCF391/62",,,USD,US,Visit the AVENT Store,4.2,802,https://www.amazon.com/dp/B095XS1C6K,https://m.media-amazon.com/images/I/71CAkOFsMlS._SL1500_.jpg,Only 14 left in stock - order soon.,False,False,True,,"Philips Avent Single Electric Breast Pump Advanced, has Natural Motion technology, which is inspired by baby’s unique combination of suckling and massage when breastfeeding. Natural Motion technology powerfully combines suction and nipple stimulation for quick milk flow. The soft silicone flange adapts to fit both size and shape of the breast. Personalize by choosing from 8 stimulation and 16 expression levels. For ease of use, the pump remembers your settings for your next expression session. Closed system for hygienic expression, no milk in the tubing. Few parts for easy set up, use, and cleaning. Quiet motor, for a discreet experience anywhere. Pump display is easy to read with a timer to track each session. Pause and start buttons, to adjust during the session. Designed for upright pumping, thanks to the no-lean forward design. Flange fits nipples up to 1.18 inches. Model: SCF391/62","Fast and incredibly gentle | Inspired by baby’s unique combination of suckling and massage, Natural Motion technology powerfully combines suction and nipple stimulation for quick milk flow. | Soft silicone flange shield adapts to fit both size and shape of the breast | Personalize by choosing from 8 stimulation and 16 expression levels | Compact design is easy to hold and carry with you wherever you want or need to pump",2025-08-19 15:28:07
B009YSYCZS,Philips Avent Manual Comfort Breast Pump,,,USD,US,Visit the AVENT Store,4.7,1985,https://www.amazon.com/dp/B009YSYCZS,https://m.media-amazon.com/images/I/611prl0kVRL._SL1500_.jpg,"Currently unavailable.                                  
We don't know when or if this item will be back in stock.",False,False,False,,"Product Description               Philips AVENT SCF330/20 Comfort Manual Breast Pump is uniquely designed for a more relaxing and comfortable expressing position to promote milk flow. Unlike breast pumps that only operate properly when you lean forward, the Philips AVENT Comfort Manual Breast Pump allows you to sit comfortably upright as you pump, while the pump's angled neck lets milk flow naturally from breast to bottle. When you are able to relax, you can produce more milk. This manual pump is great for moms who want to pump either at home or on the go. It features a soft massage cushion with 5 textured petals intended to help gently stimulate milk flow by mimicking your baby's natural suckling patterns. An ergonomic handle and lightweight, compact design makes it easy to operate with one hand. The collection container that connects to the pump also works as a bottle with the included natural, breast-shaped nipple. The nipple makes transitioning between breast and bottle easier for your baby by encouraging comfortable latch on. The breast pump also features an uncomplicated design with only a few parts that can all be washed in the dishwasher. It can also be sterilized using a Philips AVENT steam sterilizer or by boiling in water for 5 minutes.                  Brand Story               By Avent","Plastic | Imported | More comfortable pumping position due to unique design. | Soft, textured massage cushion helps stimulate milk flow | Compact, lightweight design of the pump body makes it easy to hold and position on your breast | Compatible with other Philips Avent feeding products, such as Natural and Classic bottles and breast milk storage containers | BPA-Free | More comfort means more milk, in less time | Unique design of breast shield means no more lean forward for mom | Unique massage cushion to gently stimulate milk flow",2025-08-19 15:29:23
B000P9XJ5E,"Lansinoh Signature Pro Double Electric Breast Pump, Portable with LCD Display, 3 Power Options, Includes 25mm Flanges, 2 Baby Bottles with 1 Slow Flow Bottle Nipple, and Carry Bag",76.99,,USD,US,Visit the Lansinoh Store,4.5,7718,https://www.amazon.com/dp/B000P9XJ5E,https://m.media-amazon.com/images/I/61yplfRJErL._SL1500_.jpg,In Stock,False,False,True,1K+ bought in past month,"Make your comfort a priority with the Lansinoh Signature Pro Double Electric Breast Pump. It’s loaded with features like customizable settings, pre-programmed pumping styles, and soft and flexible ComfortFit flanges to make your pumping sessions comfortable, easy, and convenient. The pump also has an LCD screen for easy reading in low light plus a tote bag to carry your pump when you’re out and about. Everything you need for your pumping journey. Use with a pumping bra for a convenient, hands free breast pump experience. Pump has 3 power options- AC adapter, AA batteries (sold separately), or car adapter (sold separately). For nearly 40 years, new mothers have trusted Lansinoh to support and care for them while they enter the messy magic of motherhood. Born from one mother’s realization that birthing people often go without the support they need and deserve, Lansinoh proudly stands with mothers all over the world. Our journey started with award winning, doctor recommended HPA Lanolin Nipple Cream: today, we offer a comprehensive collection of solutions to help new parents navigate pregnancy, birth, breastfeeding, and pumping. Our product range includes organic nipple balm, disposable nursing pads, washable nursing pads, breastmilk storage bags, manual breast pumps and double electric breast pumps, postpartum essentials, baby bottles, and more. Lansinoh products are available in more than 70 countries and the company is committed to being climate neutral by 2030.","COMFORTABLE FOR MOM - ComfortFit breast pump flanges with soft, flexible rims hug your curves for ideal fit and suction | HOSPITAL STRENGTH SUCTION - Maximize milk flow with 8 adjustable suction levels | CUSTOMIZABLE SETTINGS - 3 pumping styles to mimic baby's feeding patterns plus 2-phase technology with let down and expression modes for more breastmilk in less time | EASY TO USE - Our breast pump electric LCD display, lightweight portable design, and 3 power options make pumping more convenient | LANSINOH COMPATIBLE - Pump directly into Lansinoh breastmilk storage bags or Lansinoh baby bottles to save time | WE’VE GOT YOUR BACK - Count on Lansinoh’s dedicated support team throughout your breast pump journey; reach out with questions and for warranty assistance.",2025-08-19 15:30:55
B0CVJZHVCR,"Spectra - S2 Plus Electric Breast Milk Pump with Tote Bag, Bottles and Cooler for Baby Feeding",210.99,,USD,US,Visit the SPECTRA Store,4.8,20,https://www.amazon.com/dp/B0CVJZHVCR,https://m.media-amazon.com/images/I/81sEFCgKhoL._AC_SL1500_.jpg,In Stock,False,True,True,50+ bought in past month,"The Spectra S2 Plus Electric Breast Pump is designed to bring confidence to every moment of the breastfeeding journey. The Spectra S2 Plus is quiet and discreet for a soothing pumping experience. The added night light allows you to easily pump at any hour. This portable breast pump conveniently weighs only 2.9lbs and can fit snugly in the tote bag for travel, making it perfect for moms on the go. With a maximum suction strength of 270 mmhg and the ability to be used as a single or double breast pump, the Spectra S2 would be a great addition to any mom's breastfeeding supplies. The included cooler and set of Spectra breastmilk bottles make for convenient breast milk storing supplies. The Spectra breast pump's completely flexible touch button and digital controls allow you to set the pumping program to the speed and rhythm most effective for your body. The suction is adjustable in both let-down and expression mode. This quiet breast pump also includes a timer and features the quietest motor available, which when in the “massage mode,” simulates the natural suckling of baby. We thought hard about things like “adjustable suction levels” because it provides a more natural flow of milk for the perfect breast milk collector. Includes: (1) Spectra S2 Electric Breast Pump, (1) 12 volt AC power adapter, (1) detachable power cord prongs, (2) Spectra bottles, (2) Spectra backflow protector, (2) Spectra duckbill valve, (2) Spectra tubing, (2) Spectra flange 24mm, (2) Spectra flange 28mm Owned and operated by fellow moms, lactation consultants and registered nurses, Spectra is committed to supporting every mother on the beautiful journey of breastfeeding. From our unique Natural Nursing Technology to our one-of-a-kind customer care, you can count on Spectra to be right there with you, every step of the way. We are moms. We are nurses. We understand.","Breastfeeding Essentials: Spectra S2 portable breast pump features comfortable suction pump levels that mimic natural breastfeeding | Personalized Breast Pump Settings: Adjust Spectra breast pump settings to fit your preference; adjustable two-phase cycling features expression and massage mode | Single or Double Pumping: Use as a single electric breast pump or a double electric breast pump; for best results, use Spectra baby accessories | BPA/DEHP Free: Spectra breast pumps and parts, baby accessories and breastfeeding supplies that come in contact with breast milk are BPA/DEHP free, keeping your baby safe | Made For Moms, By Moms: We`ve committed our lives to providing the best breast pumps, breastfeeding supplies, milk bottles, baby accessories, education, and customer care that we can, supporting every mother with the beauty of parenthood",2025-08-19 15:31:30
B00GY1SCW2,"Lansinoh Manual Breast Pump, Hand Pump with Comfortable Flange, Includes 5oz Baby Bottle with Slow Flow Nipple, Breastfeeding Essentials",21.99,$34.99,USD,US,Visit the Lansinoh Store,4.4,16894,https://www.amazon.com/dp/B00GY1SCW2,https://m.media-amazon.com/images/I/612fc-W74bL._SL1500_.jpg,In Stock,False,False,True,4K+ bought in past month,"When you gotta pump, you gotta pump. Our Manual Breast Pump is comfortable, silent, and portable. Convenient for occasional use at home, on the go, or stashed in your bag as a back-up. Switch easily between two pumping modes, stimulation and expression, to aid in let-down and maximize your pumping sessions. The ergonomic easy-express handle reduces hand fatigue, and two sizes of ComfortFit flanges, standard (25mm) and large (30.5mm), ensure ideal suction and pumping comfort. Save time and pump directly into Lansinoh Breastmilk Storage Bags. Includes one Lansinoh bottle for baby. For nearly 40 years, new mothers have trusted Lansinoh to support and care for them while they enter the messy magic of motherhood. Born from one mother’s realization that birthing people often go without the support they need and deserve, Lansinoh proudly stands with mothers all over the world. Our journey started with award winning, doctor recommended HPA Lanolin Nipple Cream: today, we offer a comprehensive collection of solutions to help new parents navigate pregnancy, birth, breastfeeding, and pumping. Our product range includes organic nipple balm, disposable nursing pads, washable nursing pads, breastmilk storage bags, manual breast pumps and double electric breast pumps, postpartum essentials, baby bottles, and more. Lansinoh products are available in more than 70 countries and the company is committed to being climate neutral by 2030.","TWO-PHASE PUMPING- Let-down and Expression phases to help with pumping efficiency and maximize milk expression | COMFORTFIT FLANGES- 2 sizes included (25mm & 30.5mm) with flexible soft rims for ideal suction & fit | ERGONOMIC HANDLE- Easy-express handle design to reduce hand fatigue while you pump | EASY TO USE- Fewer parts so it’s easy to assemble and easy to clean. BPA and BPS free | LANSINOH COMPATIBLE- Wide-neck bottles fit across the Lansinoh range so you can use one bottle to pump, store, and feed | NATURALWAVE NIPPLE- Includes one slow flow NaturalWave nipple to promote the same natural feeding actions your baby learned while breastfeeding; clinically proven to reduce nipple confusion",2025-08-19 15:33:02
B09BZR21RJ,Medela Breast Pump | Swing Maxi Double Electric | Portable Breast Pump | USB-C Rechargeable | Bluetooth | Closed System | with Carry Bag,149.00,$164.00,USD,US,Visit the Medela Store,4.1,891,https://www.amazon.com/dp/B09BZR21RJ,https://m.media-amazon.com/images/I/61iSXW1CAkL._SL1000_.jpg,In Stock,False,False,False,,"The new Swing Maxi is a portable, compact, and easy-to-use double electric breast pump made to fit seamlessly into your lifestyle. Mimic baby’s natural feeding rhythm with our 2-Phase Expression® technology. During feeding, babies start by using short, fast sucks to stimulate the Milk Ejection Reflex. Once milk begins to flow, babies change to a slower, individual rhythm to actually feed. Medela's 2-Phase Expression® technology mimics this natural sucking rhythms – fast to stimulate milk flow, then slower to provide optimal milk flow. Get a comfortable fit with the PersonalFit Flex™ breast shield. The 105-degree opening angle, soft rim and oval shape puts less pressure on your milk ducts than traditional breast shields for a more effective and comfortable pumping experience. More comfort for you, with up to 11.8% more milk for your baby – clinically proven4. Includes breast shields in 21 mm and 24 mm sizes. Pump wherever you are, even if no power outlet is available. With the cutting-edge USB type C connector, the built-in rechargeable battery lasts for up to six pumping sessions when fully charged. Integrated Bluetooth technology lets you connect with the Medela Family app for pump session tracking, virtual milk storage, and more. Swing Maxi™ has an intuitive, hassle-free design with nine pre-programmed settings that you can choose and control and four easy-to-use buttons. Fewer parts make cleaning your pump a breeze. What's included: (1) Swing Maxi motor unit; (2) 150 ml bottle with lid; (2) bottle stand; (2) PersonalFit Flex connector; (2) PersonalFit Flex breast shield size 21 mm; (2) PersonalFit Flex breast shield size 24 mm; (1) Backpack with integrated cooler; (1) USB charging cable; (1) USB power adapter; (1) instructions for use",INCREASED MILK OUTPUT: Express 18% more milk* than a traditional single pump thanks to our 2-Phase Expression technology that simulates baby’s natural sucking pattern | RELIABLE CLOSED SYSTEM: Closed system design with Overflow Protection to prevent your breast milk from entering tubing providing added reassurance and peace of mind | EASY TO USE AND CLEAN: Intuitive controls and fewer parts make this innovative pump simple to use and maintain | FULLY PORTABLE: Built-in rechargeable battery lets you pump up to 1.5 hours without needing an outlet; Includes USB-C for faster charging and Carry Bag to hold everything you need for pumping | ULTIMATE COMFORT AND FIT: Flex breast shields mold to your shape for an optimal fit and more milk per pumping session,2025-08-19 15:34:27
B0CP5KB3BH,"Momcozy Breast Pump S12 Pro Hands-Free, Wearable & Wireless Pump with Soft Double-Sealed Flange, 3 Modes & 9 Levels Double Electric Pump Portable, Smart Display, 24mm, 1 Pack, White",67.49,$74.99,USD,US,Visit the Momcozy Store,4.4,1639,https://www.amazon.com/dp/B0CP5KB3BH,https://m.media-amazon.com/images/I/51U621TSwvL._SL1500_.jpg,In Stock,False,False,True,200+ bought in past month,,"Ultimate Comfort - Enjoy unparalleled comfort with the Momcozy S12 Pro breast pump. Its double-sealed flange, made from superior materials, offers a ""barely-there"" fit for a serene, spa-like pumping experience. | Hands-Free Mobility - The Momcozy S12 Pro is ideal for moms on the move. Whether you're commuting, traveling, or enjoying leisurely moments, it blends seamlessly into your active life. | Customized Efficiency - This wearable breastfeeding pump features a 3-mode system (stimulation, expression, mixed) and 9 adjustable levels that mimic natural breastfeeding for a quick and productive pump. | Intuitive Display - The smart display on the S12 Pro breast pump makes monitoring easy, showing pumping time and battery level at a glance. With one-click pause, you can control the rhythm effortlessly. | Versatile and Safe - It supports up to 7~8 pumping sessions on a single 130-minute charge. Large 6 oz capacity for worry-free pumping. It's made of BPA-free, food-grade silicone, ensuring safety for both mom and baby.",2025-08-19 15:35:38
B0BPBF93C3,"Momcozy Breast Pump Hands Free M5, Wearable Breast Pump of Baby Mouth Double-Sealed Flange with 3 Modes & 9 Levels, Electric Breast Pump Portable - 24mm, 2 Pack Mint",,,USD,US,Visit the Momcozy Store,3.8,401,https://www.amazon.com/dp/B0BPBF93C3,https://m.media-amazon.com/images/I/61lpaN8XUHL._SL1500_.jpg,"Currently unavailable.                                  
We don't know when or if this item will be back in stock.",False,False,False,,"Bound but not free? Too big and too heavy? Not enough milk? Pain at the pump? Always leaking? Yes, through two years of detailed interviews, we understand the troubles of breastfeeding mothers. After continuous verification and innovation, we have launched a breast pump NEW Star Momcozy M5. The new all-in-one pump is simple and solves the problem of breastfeeding feeding problems

Hand-free, wall-free, tailored SPA-grade comfort pumping makes breastfeeding easier!

Painless to pump like a baby's mouth. Time to take a fresh look at wearable breast pumps, because a radical change is going on with our “Baby Mouth” breast pump which has found a precise horizontal pumping angle, the exact angle just like the suckling angle from a baby instead of an upward or downward rough nipple-pulling, which can not only realize painless pumping but also intrigue more letdown.
So as to promise an absolutely smooth pump-out at a 20% faster speed and downright drain-up every time. Aim higher for a wearable breast pump, just like we have always done!

Specifications
Material: PP + Silicone
Suction Value: 280～300mmHg
Charging Port: Type-C (compatible with 5V 1A adapter)
Container Capacity: 5.4 oz (the optimal collection volume is 4 oz)
Equipped with a fashion storage bag, there are many surprises waiting for you to discover!","Light Weights Hidden All-in-one Pump - Only 230g, 2/3 the size of ordinary pumps. Momcozy M5 hands free breast pump has no eye-salute paid, and no occasion restrictions to pump breast milk anytime, anywhere, even when working, driving, etc. Momcozy M5 is a pumping game changer designed for mum's freedom. | SPA-level Lactation - M5 breast pump the new concept ""Baby Mouth"" is structured like a baby sucking at a horizontal angle, painless lactation produces more milk. With a double-sealed flange and ergonomic breast arc design, all-around comfortable fit. | Increase Milk Efficiency - M5 has a micro-vibration tech to promote milk comfort secretion during breastfeeding. With 3 Modes (Stimulation + Expression + Mixed) and 9 levels, customize the M5 wearable breast pump so it always starts at your preferred setting for efficient pumping. | Tailored for You- Momcozy breast pump M5 with 4 sizes 17/19/21/24mm, fit for different breast shapes. Made of zero BPA food-grade silicone, it's safe for you and your baby. Minimal parts are easier to use and clean, so moms can spend their feeding life worry-free. | Exclusive Mom Fashion Items - M5 has a stylish and compact design with 4 colors to choose from and an exquisite storage handbag so that moms can also show their fashion taste in breastfeeding life, making breastfeeding both beautiful and convenient. M5 becomes a genuine ""Mom Pride Emblem"". Be fashionable, be cozy, and start today!",2025-08-19 15:36:48
B0BXH3XF7X,"Momcozy S9 Pro Wearable Breast Pump – Enhanced Hands-Free Convenience with Long-Lasting Battery and LED Display, 24mm",,,USD,US,Visit the Momcozy Store,4.2,218,https://www.amazon.com/dp/B0BXH3XF7X,https://m.media-amazon.com/images/I/714AuWWapBL._SL1500_.jpg,"Currently unavailable.                                  
We don't know when or if this item will be back in stock.",False,False,False,,"At Momcozy, we believe high quality doesn’t have to come at a high price. Our S9 Pro wearable breast pump reflects this philosophy, offering premium features to support moms in their breastfeeding journey. Recognized with the 2022 Red Dot Design Award and 2023 NAPPA Award, the S9 Pro combines cutting-edge technology with practical design for a hassle-free pumping experience.","Long-Lasting Battery: Provides up to 270 minutes or 8-9 sessions on a single charge. The 30-minute auto shut-off adds convenience and safety. | Gentle and Safe: Made with food-grade materials and a soft breast cup designed to fit a range of nipple sizes comfortably. | Compact and Quiet: 20% smaller with an LED display for easy operation. Noise level below 45dB and soft silicone buttons enhance usability. | Optimized Milk Collection: Leak-resistant flange with enhanced sealing, easy-to-clean silicone parts, and an adjustable bra buckle for better efficiency. | Professional, More Trust - Momcozy S9 Pro won the 2022 Reddot Design Award & 2023 Nappa Award, has patents for appearance and structure invention, FDA certification, FSA/HSA eligibility, etc. | Professional grade S9 Pro breast pump gives mothers a better breastfeeding experience! Tips: The collection capacity max is 180ml/6oz, and the optimal collection volume is 120ml/4oz. And the correct measurement and selection of the right flange size can help the breast milk to drain smoothly.",2025-08-19 15:38:00
B07QDP8S4T,"Motif Medical Luna Double Electric Pump for Breastfeeding - Portable - Hospital Grade Pump w/LED Light - Hands-Free Breast Pump, Quiet Motor Baby Breast Pump",137.89,$157.21,USD,US,Visit the Motif Medical Store,4,520,https://www.amazon.com/dp/B07QDP8S4T,https://m.media-amazon.com/images/I/61KYo1wTYxL._AC_SL1500_.jpg,Only 1 left in stock - order soon.,False,False,False,,,"DOUBLE-PUMPING MECHANISM: The Luna electric pump breastfeeding has a double-pumping mechanism that simultaneously expresses milk from both breasts to save time. A hospital-grade suction with single or double breast pumping supports a robust supply. | ADJUSTABLE SETTINGS: This wearable, portable pump is extremely easy to use because it effortlessly pumps by switching from massage to expression mode. The pump's closed system provides backflow protection, keeping the motor and tubing clean. | BUILT-IN LED LIGHT: A built-in LED night light and a quiet motor pump ensure a blissful night’s sleep for your baby. It also features a corded electrical power source, requiring an outlet for consistent and efficient performance. | 2-YEAR WARRANTY: All Motif Breast Pumps come with a 2-year manufacturer’s warranty for the main pump and a 90-day warranty for the components. The compact pump structure, at just 2 pounds, makes this wearable breast pump easy to carry anywhere. | DESIGNED WITH THE PUMPING MOM IN MIND: Motif Medical was founded by a team of professionals in the medical industry who wanted to improve the experience of a nursing mom's journey with pregnancy essentials.",2025-08-19 15:39:20
B09V3K2966,"Motif Medical New & Improved Duo Double Electric Breast Pump - Lightweight & Portable Electric Breast Pump w/Hands-Free Bra, Rechargeable 2.5-Hour Battery - Nursing Pump for Travel Moms (White)",149.00,,USD,US,Visit the Motif Medical Store,3.8,133,https://www.amazon.com/dp/B09V3K2966,https://m.media-amazon.com/images/I/61Lm2MJsiHL._AC_SL1500_.jpg,Only 15 left in stock - order soon.,False,False,True,,"Motif Medical Duo Hands-Free Breast Pump: The Motif Duo electric breast pumps are lightweight, portable, and designed for on-the-go moms. Weighing less than a pound, this double breast pump is ideal for travel or work and can be used for single or double pumping. Powered by a rechargeable lithium-ion battery, our breast pump machine lasts over 2.5 hours and features an automatic shutoff after 30 minutes. The motif breast pump offers Massage, Expression, and Memory Modes with 10 adjustable suction levels, allowing a customized pumping experience. The wearable breastfeeding pump includes 21mm, 24mm, and 27mm breast shield sizes for optimal fit and comfort. The rechargeable breast pump is quiet, discreet, and compact enough to fit in most pockets, making it easy to use anytime, anywhere. Its backlit LCD screen is easy to read, and the low-hum motor ensures minimal disturbance, even while your baby sleeps. The closed system with backflow protection keeps the motor and tubing clean, ensuring hygienic use every time. Each portable breastfeeding pump kit includes everything needed for convenient pumping: a Hands-Free Pumping Bra, 12V power adapter, 2 180mL Milk Collection Containers, Caps, Covers, and Discs, 2 Nipples, 2 Valves, 2 Connectors and Diaphragms, and 2 Tubing and Tubing Connector Pairs. Designed to simplify and enhance the pumping experience, the hospital-grade breast pump is perfect for everyday or travel use.","LIGHTWEIGHT & PORTABLE: The Motif Duo Breast Pump weighs less than a pound, offers 2.5 hours of battery life, and features massage, expression, and memory modes with 10 adjustable suction levels, making it perfect for moms on the go. | QUIET & DISCREET: This compact breast milk pump fits in most pockets and features a quiet motor, backlit LCD screen, and hands-free breast pump bra. It’s perfect for travel, work, or nighttime pumping while your baby sleeps. | COMPLETE KIT: The portable breast pump kit comes with 3 breast shield sizes (21mm, 24mm, 27mm), 2 180ml milk containers, 2 valves, tubing, 2 nipples, and more. The closed system with backflow protection ensures clean and hygienic pumping every time. | 2-YEAR WARRANTY: All Motif Breast Pumps come with a 2-year manufacturer’s warranty for the main pump and a 90-day warranty for the components. | DESIGNED WITH THE PUMPING MOM IN MIND: Motif Medical was founded by a team of professionals in the medical industry who wanted to improve the experience of a nursing mom's journey with pregnancy essentials.",2025-08-19 15:40:25
B0DT4XNVXH,"Motif Medical Aura Glow Hands-Free Breast Pump for Breastfeeding - Portable Breast Pump w/Inbuilt Nightlight & 2 Bra Strap Adjusters - Lightweight, Wireless Hospital Grade Pump w/ 5 Flange Sizes",199.00,,USD,US,Visit the Motif Medical Store,3.8,13,https://www.amazon.com/dp/B0DT4XNVXH,https://m.media-amazon.com/images/I/51u0x7intgL._AC_SL1500_.jpg,,False,False,False,,"Motif Medical Aura Glow Wearable Electric Breast Pump: The Motif Medical Aura Glow wireless breast pump for breastfeeding offers a seamless pumping experience with adjustable and easy-to-use features. This lightweight, wearable electric breast pump weighs 0.55 lb, allowing you to pump breast milk discreetly and flexibly whether you're at home, at work, or on the go. With an ergonomic, hands-free design, simply place it in your bra, power it on, and start pumping effortlessly, day or night. The nursing pump kit comes with a pump motor, milk collectors, dust cover, diaphragm, valve, breast shield, flange inserts, cotton fiber bra strap adjuster, and a charger. Equipped with adjustable settings, the Aura Glow hospital-grade wearable breast pump caters to your unique needs. It includes five flange sizes, two bra strap adjusters, and a nipple ruler to ensure a perfect fit for optimal comfort and efficiency. This portable travel breast pump also features a built-in nightlight, making it easier to monitor milk output during nighttime pumping sessions. Cleaning and maintenance are a breeze with the included cleaning brush, ensuring the pump is always ready for your next session.","WEARABLE & HANDS-FREE: The lightweight Motif Aura Glow Wearable Electric Breast Pump weighs 0.55 lb, making pumping easy and flexible. Just place the compact pump in your bra, switch it on, and begin pumping day or night. | ADJUSTABLE SETTINGS: This wearable, portable pump is designed to fit five flange sizes and comes with two bra strap adjusters to fit you comfortably. The wireless pump also comes with a nipple ruler to measure and find your perfect flange fit. | BUILT-IN NIGHTLIGHT: Shine a spotlight on your milk output with our wearable breast pump, which allows effortless pumping even at night. Our on-the-go breast pump includes a cleaning brush to keep your pump clean for the next pumping session. | 2-YEAR WARRANTY: All Motif Breast Pumps come with a 2-year manufacturer’s warranty for the main pump and a 90-day warranty for the components. | DESIGNED WITH THE PUMPING MOM IN MIND: Motif Medical was founded by a team of professionals in the medical industry who wanted to improve the experience of a nursing mom's journey with pregnancy essentials.",2025-08-19 15:41:06
B0DK82H64D,"Motif Medical, Twist, Double/Single Electric Breast Pump for Breastfeeding with Storage Bag",129.99,,USD,US,Visit the Motif Medical Store,3.4,3,https://www.amazon.com/dp/B0DK82H64D,https://m.media-amazon.com/images/I/51veScovkAL._AC_SL1500_.jpg,Only 6 left in stock - order soon.,False,False,True,,"Our Motif Twist is a convenient, insurance-eligible option for every mom. This pump is lightweight and simple to use with a quiet motor. The Twist is battery-powered with AA batteries and can also be used while plugged in. Simply twist the knob to select different suction and massage settings and use the green LED light timer to track pumping sessions. Includes a storage bag and bottle stands. Please note: We are currently updating our stock and product may look slightly different than image. Either version is acceptable and any difference will not affect performance. What's Included: 1 - Motif Twist Breast Pump 2 - 19 mm, 21 mm and 24mm breast shields 2 - 140 mL Milk collection containers 2 - Bottle stands 2 - Low flow nipples 2 - Duckbill valves 2 - Tubing 2 - Diaphragm tops 2 - Bottle rings 2 - Bottle caps 2 - Sealing discs 2 - Screw covers 2 - Connectors and diaphragms 1 - AC Adapter 1 - Storage bag 1 - Manual",NEW quieter motor | NEW smaller flange sizes | NEW soft green color | LIGHTWEIGHT - weighs only .7 lbs. | DUAL POWER - allows you to pump on-the-go with AA batteries,2025-08-19 15:41:37
